Path,Category,tiger,dragon,zebra,lion,horse,scorpion,owl,bulldozer,santa claus,castle,monkey,sponge bob,cow,microscope,person sitting,seagull,panda,ashtray,crab,parrot,mermaid,train,rooster,pig,frog,dog,bear (animal),person walking,piano,crocodile,tv,camel,space shuttle,pigeon,sea turtle,rollerblades,satellite,hedgehog,standing bird,kangaroo,bed,cell phone,sheep,cat,elephant,snowboard,tractor,lobster,squirrel,giraffe,potted plant,crown,crane (machine),ship,speed-boat,cigarette,race car,cake,wheelbarrow,skyscraper,cabinet,chandelier,fire hydrant,angel,computer monitor,ice-cream-cone,satellite dish,bush,duck,skull,vase,armchair,alarm clock,human-skeleton,cactus,strawberry,penguin,truck,walkie talkie,snake,fan,wrist-watch,flying bird,skateboard,bus,loudspeaker,rabbit,bookshelf,mushroom,telephone,mosquito,helicopter,guitar,laptop,diamond,bridge,bathtub,carrot,couch,teddy-bear,purse,t-shirt,microphone,saxophone,airplane,palm tree,ipod,house,spider,fish,grapes,windmill,pineapple,tent,cup,barn,lighter,book,camera,tree,keyboard,blimp,snowman,mailbox,tablelamp,swan,parachute,power outlet,snail,backpack,hammer,lightbulb,submarine,beer-mug,dolphin,hot air balloon,car (sedan),door handle,socks,shark,cannon,brain,pickup truck,traffic light,suitcase,bee,key,suv,chair,megaphone,syringe,flower with stem,door,arm,calculator,ant,flashlight,trumpet,violin,sword,motorbike,leaf,butterfly,bench,binoculars,axe,helmet,mouse (animal),tire,stapler,sailboat,pen,harp,hamburger,head,basket,wheel,octopus,trombone,foot,candle,tooth,rifle,tomato,revolver,feather,bell,umbrella,canoe,toilet,pumpkin,shoe,radio,floor lamp,wine-bottle,envelope,comb,boomerang,van,screwdriver,pear,face,flying saucer,rainbow,shovel,present,tennis-racket,pipe (for smoking),knife,wineglass,pizza,bread,teacup,pretzel,church,trousers,mouth,streetlight,moon,grenade,banana,baseball bat,bowl,eye,teapot,scissors,head-phones,computer-mouse,bottle opener,parking meter,frying-pan,table,apple,ladder,hot-dog,hand,donut,hourglass,mug,sun,toothbrush,hat,bicycle,eyeglasses,nose,ear,paper clip,fork,cloud,spoon
/content/Dataset_simple_sketch/test/airplane/46.png,airplane,0.00665,0.00763,0.00075,0.00352,0.00024,0.00134,0.00001,0.00076,0.00014,0.00000,0.00017,0.00000,0.00009,0.00005,0.00033,0.03714,0.00001,0.00107,0.00008,0.04733,0.00839,0.00001,0.00001,0.00004,0.00249,0.00237,0.00048,0.00018,0.00006,0.03162,0.00011,0.00001,0.03132,0.00123,0.00092,0.00008,0.00030,0.00019,0.00034,0.00031,0.00002,0.00003,0.00002,0.00029,0.00009,0.00085,0.00000,0.00008,0.00003,0.00004,0.00005,0.00001,0.00015,0.00005,0.01433,0.00021,0.00033,0.00000,0.00040,0.00004,0.00000,0.00010,0.00003,0.00033,0.00004,0.00021,0.00012,0.00058,0.00021,0.00014,0.00002,0.00001,0.00003,0.00004,0.00001,0.00051,0.00000,0.00006,0.00006,0.00022,0.00012,0.00005,0.04148,0.00122,0.00000,0.00038,0.00002,0.00000,0.00053,0.00005,0.02338,0.00482,0.00062,0.00001,0.00006,0.00041,0.00104,0.00128,0.00001,0.00000,0.00005,0.00002,0.00003,0.00144,0.57132,0.00249,0.00002,0.00000,0.00003,0.01854,0.00002,0.00001,0.00001,0.00007,0.00023,0.00000,0.00007,0.00002,0.00003,0.00024,0.00019,0.00369,0.00000,0.00037,0.00005,0.00032,0.00000,0.00005,0.00010,0.00001,0.00133,0.00002,0.00084,0.00000,0.00251,0.00000,0.00005,0.00004,0.00012,0.03237,0.00010,0.00006,0.00003,0.00000,0.00001,0.00005,0.00005,0.00002,0.00000,0.00075,0.00001,0.00071,0.00000,0.00263,0.00001,0.00427,0.00157,0.01340,0.00180,0.00034,0.00018,0.01654,0.00006,0.00003,0.00010,0.00062,0.00006,0.00036,0.00000,0.00003,0.00002,0.00007,0.00001,0.00051,0.00002,0.00000,0.00000,0.00296,0.00300,0.00002,0.00000,0.00063,0.01691,0.00001,0.00059,0.00065,0.00001,0.00021,0.00070,0.00001,0.00001,0.00188,0.00000,0.00002,0.00000,0.00009,0.00030,0.00078,0.00000,0.00001,0.00002,0.00003,0.00087,0.00000,0.00009,0.00000,0.00000,0.00026,0.00009,0.00001,0.00004,0.00021,0.00006,0.00001,0.00000,0.00000,0.00015,0.00033,0.00000,0.00000,0.00019,0.00000,0.00001,0.00012,0.00001,0.00033,0.00000,0.00008,0.00017,0.00000,0.00023,0.00000,0.00000,0.00000,0.00012,0.00323,0.00000,0.00000,0.00002,0.00000,0.00005,0.00007,0.00001,0.00004,0.00001,0.00000,0.00006,0.00006,0.00001,0.00000
/content/Dataset_simple_sketch/test/airplane/56.png,airplane,0.00007,0.00002,0.00000,0.00008,0.00000,0.00064,0.00004,0.00273,0.00009,0.00000,0.00005,0.00009,0.00020,0.00015,0.00002,0.00020,0.00003,0.00039,0.00002,0.00103,0.00018,0.00007,0.00000,0.00030,0.00115,0.00112,0.00100,0.00001,0.00002,0.00018,0.00013,0.00000,0.06851,0.00006,0.00411,0.00176,0.00108,0.00007,0.00001,0.00000,0.00001,0.00003,0.00001,0.00014,0.00001,0.00019,0.00005,0.00001,0.00001,0.00014,0.00006,0.00076,0.00013,0.00090,0.00104,0.00001,0.00597,0.00002,0.00068,0.00000,0.00000,0.00008,0.00002,0.00003,0.00000,0.00028,0.00002,0.00022,0.00009,0.00012,0.00009,0.00001,0.00015,0.00001,0.00000,0.00029,0.00000,0.00087,0.00010,0.00001,0.00143,0.00006,0.00020,0.00176,0.00003,0.00007,0.00027,0.00000,0.00158,0.00016,0.00306,0.00102,0.00027,0.00000,0.00001,0.00000,0.00016,0.00022,0.00006,0.00044,0.00001,0.00000,0.00006,0.00020,0.82656,0.00000,0.00004,0.00001,0.00003,0.00903,0.00001,0.00002,0.00000,0.00000,0.00023,0.00000,0.00004,0.00000,0.00019,0.00002,0.00016,0.00193,0.00000,0.00006,0.00004,0.00001,0.00000,0.00001,0.00010,0.00000,0.00007,0.00000,0.01742,0.00001,0.00009,0.00000,0.00110,0.00007,0.00003,0.00074,0.00025,0.00001,0.00009,0.00044,0.00000,0.00033,0.00005,0.00030,0.00000,0.00008,0.00001,0.00007,0.00000,0.00003,0.00000,0.00476,0.00111,0.00024,0.00059,0.00001,0.00051,0.00019,0.00054,0.00000,0.00005,0.00001,0.00013,0.00010,0.00000,0.00000,0.00001,0.00000,0.00000,0.00016,0.00002,0.00000,0.00000,0.00003,0.00008,0.00005,0.00000,0.00004,0.00002,0.00000,0.00005,0.00000,0.00001,0.00002,0.00016,0.00001,0.00000,0.00010,0.00022,0.00000,0.00000,0.00003,0.00000,0.00000,0.00003,0.00000,0.00000,0.00001,0.01973,0.00000,0.00000,0.00000,0.00000,0.00005,0.00001,0.00005,0.00008,0.00005,0.00005,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00003,0.00016,0.00043,0.00000,0.00003,0.00033,0.00000,0.00008,0.00000,0.00000,0.00000,0.00005,0.00025,0.00000,0.00000,0.00003,0.00000,0.00000,0.00002,0.00008,0.00003,0.00001,0.00000,0.00001,0.00000,0.00003,0.00000
/content/Dataset_simple_sketch/test/airplane/19.png,airplane,0.00010,0.01063,0.00030,0.00257,0.00082,0.00403,0.00017,0.00214,0.00128,0.00000,0.00091,0.00000,0.00034,0.00404,0.00289,0.01908,0.00017,0.00073,0.00011,0.02080,0.00007,0.00003,0.00010,0.00049,0.00981,0.00069,0.00045,0.00123,0.00091,0.00098,0.00423,0.00001,0.09521,0.00240,0.00209,0.00079,0.00521,0.00208,0.00061,0.00002,0.00021,0.00003,0.00000,0.00013,0.00002,0.00109,0.00033,0.00039,0.00008,0.00005,0.00157,0.00020,0.00054,0.00004,0.01542,0.00015,0.00476,0.00001,0.12530,0.00005,0.00000,0.00007,0.00005,0.00194,0.00001,0.00081,0.00042,0.00024,0.00036,0.00002,0.00086,0.00014,0.00043,0.00008,0.00004,0.00006,0.00003,0.00422,0.00002,0.00009,0.00021,0.00002,0.02229,0.00032,0.00000,0.00074,0.00040,0.00000,0.00012,0.00018,0.22502,0.15796,0.00114,0.00000,0.00011,0.00004,0.00006,0.00484,0.00002,0.00064,0.00002,0.00010,0.00059,0.00041,0.05602,0.00015,0.00008,0.00003,0.00179,0.01068,0.00001,0.00006,0.00000,0.00021,0.00008,0.00000,0.00058,0.00000,0.00008,0.00003,0.00001,0.00226,0.00022,0.00035,0.00029,0.00016,0.00001,0.00001,0.00048,0.00002,0.00116,0.00001,0.00216,0.00000,0.00137,0.00000,0.00075,0.00022,0.00000,0.00429,0.00538,0.00000,0.00009,0.00033,0.00003,0.00976,0.00011,0.00004,0.00003,0.00081,0.00081,0.00022,0.00000,0.00098,0.00000,0.04212,0.00612,0.00062,0.00500,0.00002,0.00712,0.00020,0.00056,0.00007,0.00153,0.00005,0.00002,0.00142,0.00000,0.00004,0.00005,0.00007,0.00000,0.00003,0.00006,0.00001,0.00000,0.00001,0.00058,0.00001,0.00000,0.00000,0.00010,0.00001,0.00001,0.00001,0.00035,0.00091,0.00009,0.00003,0.00000,0.00003,0.00008,0.00009,0.00001,0.00002,0.00001,0.00003,0.00002,0.00000,0.00000,0.00001,0.00013,0.00000,0.00002,0.00003,0.00000,0.00024,0.00004,0.00000,0.00001,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00143,0.00030,0.04769,0.00000,0.00008,0.00015,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00074,0.00489,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/airplane/59.png,airplane,0.00095,0.00013,0.00058,0.00063,0.00004,0.00564,0.00001,0.01748,0.00023,0.00000,0.00000,0.00000,0.00142,0.00059,0.00000,0.00007,0.00000,0.00472,0.00037,0.00161,0.00002,0.03096,0.00000,0.00144,0.00019,0.00050,0.00028,0.00000,0.00020,0.00562,0.00097,0.00000,0.01255,0.00013,0.01268,0.00695,0.00264,0.00107,0.00000,0.00006,0.00005,0.00001,0.00011,0.00080,0.00001,0.00341,0.00046,0.00005,0.00011,0.00000,0.00002,0.00004,0.07408,0.00018,0.01126,0.00006,0.12345,0.00002,0.00934,0.00000,0.00000,0.00071,0.00015,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00010,0.00002,0.00000,0.00001,0.00002,0.00000,0.00000,0.00000,0.07131,0.00000,0.00002,0.00008,0.00002,0.00018,0.02722,0.02082,0.00001,0.00779,0.00001,0.00001,0.00084,0.00163,0.02442,0.00011,0.00000,0.00000,0.00001,0.00014,0.00005,0.00003,0.00000,0.00004,0.00001,0.00003,0.00111,0.02634,0.00000,0.00007,0.00005,0.00000,0.00100,0.00092,0.00000,0.00000,0.00009,0.00049,0.00000,0.00004,0.00000,0.00002,0.00000,0.00005,0.30921,0.00000,0.00002,0.00001,0.00000,0.00002,0.00001,0.00009,0.00000,0.00001,0.00000,0.00331,0.00000,0.00000,0.00000,0.08150,0.00006,0.00000,0.00048,0.00564,0.00001,0.02403,0.00000,0.00002,0.00035,0.00009,0.02681,0.00000,0.00004,0.00009,0.00001,0.00000,0.00006,0.00000,0.00094,0.00018,0.00389,0.00003,0.00009,0.01422,0.00000,0.00001,0.00000,0.00172,0.00002,0.00006,0.00091,0.00000,0.00001,0.00000,0.00000,0.00000,0.00012,0.00000,0.00000,0.00000,0.00000,0.00005,0.00005,0.00000,0.00017,0.00009,0.00000,0.00017,0.00000,0.00001,0.00002,0.00004,0.00000,0.00000,0.00014,0.00036,0.00000,0.00000,0.00000,0.00001,0.00000,0.00084,0.00000,0.00000,0.00001,0.00021,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00003,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00047,0.00013,0.00031,0.00001,0.00001,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00023,0.00216,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000
/content/Dataset_simple_sketch/test/airplane/38.png,airplane,0.00294,0.02256,0.00022,0.00115,0.00024,0.01493,0.00056,0.00493,0.00115,0.00002,0.00225,0.00001,0.00040,0.00710,0.00004,0.01211,0.00025,0.00342,0.00045,0.01095,0.00359,0.00018,0.00002,0.00018,0.03260,0.00052,0.00044,0.00001,0.00039,0.27038,0.00056,0.00000,0.00361,0.00022,0.00363,0.00003,0.00034,0.00152,0.00002,0.00010,0.00002,0.00011,0.00001,0.00111,0.00003,0.00020,0.00017,0.00009,0.00009,0.00002,0.00121,0.00203,0.00066,0.00072,0.01567,0.00001,0.00076,0.00001,0.00041,0.00001,0.00000,0.00001,0.00004,0.00011,0.00003,0.00022,0.00034,0.00040,0.00028,0.00127,0.00018,0.00002,0.00085,0.00022,0.00001,0.00172,0.00002,0.00052,0.00010,0.00001,0.00002,0.00003,0.01987,0.00033,0.00026,0.00011,0.00011,0.00003,0.00189,0.00276,0.00090,0.00109,0.00015,0.00002,0.00005,0.00003,0.00095,0.00043,0.00004,0.00006,0.00007,0.00010,0.00001,0.01264,0.35846,0.00210,0.00006,0.00001,0.00020,0.01673,0.00001,0.00003,0.00007,0.00001,0.00161,0.00002,0.00001,0.00006,0.00184,0.00014,0.00010,0.02703,0.00001,0.00057,0.00017,0.00005,0.00002,0.00007,0.00022,0.00011,0.00010,0.00002,0.00092,0.00002,0.00055,0.00001,0.00008,0.00003,0.00003,0.01043,0.00031,0.00005,0.00001,0.00002,0.00001,0.00009,0.00011,0.00004,0.00000,0.00014,0.00002,0.00183,0.00000,0.00050,0.00100,0.00092,0.00255,0.00468,0.00056,0.00006,0.00003,0.03795,0.00003,0.00000,0.00079,0.00001,0.00544,0.00021,0.00004,0.00001,0.00015,0.00000,0.00001,0.00043,0.00039,0.00005,0.00001,0.00023,0.00009,0.00001,0.00000,0.00008,0.00033,0.00005,0.00014,0.00086,0.00001,0.00001,0.00007,0.00003,0.00009,0.00008,0.00024,0.00001,0.00002,0.00621,0.00034,0.00061,0.00000,0.00000,0.00001,0.00180,0.02643,0.00000,0.00001,0.00000,0.00000,0.00003,0.00006,0.00002,0.00012,0.00034,0.00015,0.00006,0.00000,0.00000,0.00013,0.00020,0.00012,0.00001,0.00000,0.00000,0.00021,0.00243,0.00004,0.00008,0.00000,0.00015,0.00017,0.00003,0.00026,0.00000,0.00000,0.00001,0.00001,0.00113,0.00013,0.00000,0.00020,0.00000,0.00000,0.00001,0.00001,0.00002,0.00000,0.00001,0.00004,0.00000,0.00001,0.00000
/content/Dataset_simple_sketch/test/airplane/13.png,airplane,0.00025,0.00026,0.00002,0.00023,0.00000,0.01079,0.00001,0.01079,0.00003,0.00001,0.00002,0.00000,0.00001,0.00347,0.00007,0.00050,0.00002,0.01296,0.00070,0.00350,0.00031,0.00023,0.00000,0.00002,0.00918,0.00004,0.00007,0.00002,0.00003,0.00298,0.00016,0.00000,0.07025,0.00018,0.00479,0.00160,0.02347,0.00116,0.00001,0.00001,0.00106,0.00082,0.00001,0.00005,0.00001,0.01104,0.00014,0.00013,0.00002,0.00000,0.00003,0.00053,0.00119,0.00015,0.10786,0.00009,0.01977,0.00035,0.00027,0.00002,0.00001,0.00007,0.00010,0.00000,0.00008,0.00009,0.00011,0.00105,0.00002,0.00041,0.00023,0.00000,0.00046,0.00013,0.00044,0.00055,0.00000,0.01026,0.00278,0.00136,0.00136,0.00265,0.00062,0.01310,0.00022,0.00016,0.00010,0.00005,0.00022,0.00182,0.00207,0.01119,0.00182,0.00016,0.00040,0.00001,0.00014,0.00077,0.00037,0.00002,0.00024,0.00001,0.00030,0.00600,0.04614,0.00007,0.00026,0.00005,0.00004,0.02778,0.00009,0.00008,0.00006,0.00002,0.00205,0.00001,0.00010,0.00015,0.00132,0.00001,0.00063,0.10106,0.00001,0.00031,0.00032,0.00005,0.00000,0.00023,0.00094,0.00001,0.00010,0.00006,0.12773,0.00001,0.00002,0.00002,0.02904,0.00013,0.00012,0.00339,0.00017,0.00009,0.00031,0.00006,0.00006,0.00011,0.00018,0.01049,0.00000,0.00002,0.00020,0.00034,0.00000,0.00095,0.00122,0.00453,0.00296,0.00142,0.00441,0.00031,0.00163,0.02262,0.00026,0.00000,0.01019,0.00003,0.00027,0.00069,0.00009,0.00001,0.00003,0.00020,0.00000,0.00368,0.00001,0.00001,0.00001,0.00003,0.00067,0.00020,0.00001,0.00102,0.00012,0.00002,0.00046,0.00065,0.00002,0.00000,0.00504,0.00001,0.00007,0.00369,0.00046,0.00003,0.00022,0.00027,0.00063,0.00136,0.00035,0.00032,0.00001,0.00010,0.14748,0.00000,0.00598,0.00000,0.00003,0.00050,0.00007,0.00001,0.00171,0.00952,0.00032,0.00010,0.00000,0.00000,0.00112,0.00041,0.00002,0.00026,0.00000,0.00000,0.00003,0.02277,0.00015,0.00011,0.00001,0.00291,0.00338,0.00006,0.00042,0.00000,0.00000,0.00008,0.00166,0.00282,0.00012,0.00000,0.00015,0.00000,0.00005,0.00191,0.00034,0.00178,0.00005,0.00001,0.00190,0.00002,0.00234,0.00000
/content/Dataset_simple_sketch/test/airplane/17.png,airplane,0.00034,0.00060,0.00010,0.00009,0.00004,0.00187,0.00001,0.00040,0.00002,0.00000,0.00017,0.00000,0.00011,0.00025,0.00013,0.00388,0.00000,0.00080,0.00098,0.00137,0.00061,0.00003,0.00000,0.00012,0.00172,0.00117,0.00012,0.00006,0.00005,0.01526,0.00016,0.00001,0.01032,0.00015,0.00183,0.00007,0.00020,0.00022,0.00003,0.00010,0.00009,0.00001,0.00001,0.00030,0.00001,0.00024,0.00002,0.00003,0.00004,0.00009,0.00017,0.00031,0.00059,0.00034,0.00173,0.00053,0.00017,0.00001,0.00007,0.00000,0.00000,0.00001,0.00003,0.00001,0.00001,0.00009,0.00003,0.00103,0.00008,0.00004,0.00009,0.00001,0.00012,0.00005,0.00001,0.00047,0.00001,0.00007,0.00003,0.00021,0.00021,0.00003,0.00199,0.00049,0.00004,0.00007,0.00010,0.00000,0.00012,0.00022,0.00041,0.00189,0.00022,0.00000,0.00005,0.00028,0.00018,0.00039,0.00001,0.00001,0.00001,0.00000,0.00004,0.00087,0.86687,0.00008,0.00002,0.00000,0.00004,0.01855,0.00001,0.00002,0.00001,0.00000,0.00007,0.00000,0.00003,0.00000,0.00006,0.00009,0.00007,0.00802,0.00000,0.00015,0.00011,0.00003,0.00000,0.00003,0.00090,0.00000,0.00138,0.00001,0.01019,0.00000,0.00144,0.00000,0.00004,0.00003,0.00001,0.00692,0.00006,0.00003,0.00001,0.00002,0.00001,0.00001,0.00051,0.00002,0.00000,0.00011,0.00004,0.00053,0.00000,0.00276,0.00001,0.00331,0.00093,0.00495,0.00038,0.00042,0.00004,0.00388,0.00002,0.00003,0.00001,0.00008,0.00001,0.00015,0.00000,0.00000,0.00001,0.00001,0.00000,0.00010,0.00000,0.00000,0.00000,0.00004,0.00039,0.00006,0.00001,0.00032,0.00099,0.00001,0.00028,0.00025,0.00000,0.00015,0.00047,0.00001,0.00001,0.00005,0.00009,0.00002,0.00000,0.00017,0.00073,0.00018,0.00000,0.00000,0.00000,0.00001,0.00046,0.00000,0.00005,0.00000,0.00001,0.00020,0.00004,0.00001,0.00001,0.00031,0.00003,0.00000,0.00000,0.00000,0.00002,0.00017,0.00000,0.00000,0.00000,0.00000,0.00001,0.00010,0.00009,0.00029,0.00000,0.00005,0.00102,0.00000,0.00004,0.00000,0.00001,0.00000,0.00001,0.00058,0.00000,0.00000,0.00001,0.00000,0.00000,0.00012,0.00000,0.00006,0.00002,0.00000,0.00009,0.00001,0.00005,0.00000
/content/Dataset_simple_sketch/test/airplane/68.png,airplane,0.00105,0.00662,0.00004,0.00043,0.00005,0.08023,0.00035,0.04865,0.00002,0.00007,0.00437,0.00000,0.00007,0.03847,0.00493,0.00297,0.00001,0.00135,0.00810,0.01291,0.01107,0.00036,0.00010,0.00095,0.02485,0.00278,0.00046,0.00306,0.00002,0.00305,0.00060,0.00001,0.00307,0.00095,0.00051,0.01970,0.00146,0.00030,0.00007,0.00394,0.00012,0.00049,0.00005,0.00098,0.00145,0.00084,0.00041,0.00004,0.00012,0.00005,0.00014,0.00365,0.00435,0.00770,0.00784,0.00016,0.00038,0.00002,0.00004,0.00001,0.00000,0.00006,0.00035,0.00005,0.00061,0.00001,0.00073,0.00055,0.00099,0.00257,0.00009,0.00002,0.00319,0.00264,0.00001,0.00187,0.00012,0.00405,0.00025,0.00084,0.00133,0.00021,0.00164,0.00262,0.00018,0.00066,0.00062,0.00001,0.00050,0.00511,0.00071,0.00413,0.00114,0.00001,0.00003,0.00003,0.00111,0.00005,0.00006,0.00008,0.00002,0.00002,0.00042,0.00697,0.30366,0.00015,0.00067,0.00002,0.00005,0.00880,0.00001,0.00005,0.00001,0.00003,0.00182,0.00000,0.00003,0.00005,0.00125,0.00074,0.00007,0.04694,0.00002,0.00052,0.00285,0.00041,0.00001,0.00017,0.00275,0.00002,0.00087,0.00089,0.13164,0.00005,0.00008,0.00004,0.00056,0.00012,0.00335,0.00443,0.00077,0.00004,0.00004,0.00000,0.00011,0.00007,0.00158,0.00042,0.00001,0.00010,0.00003,0.00122,0.00000,0.00497,0.00010,0.00410,0.00019,0.04121,0.00198,0.00087,0.00052,0.00826,0.00005,0.00000,0.00058,0.00047,0.00292,0.00180,0.00003,0.00001,0.00030,0.00001,0.00000,0.00020,0.00004,0.00000,0.00000,0.00023,0.00154,0.00113,0.00004,0.00206,0.00032,0.00013,0.00087,0.00019,0.00003,0.00003,0.00131,0.00004,0.00008,0.00134,0.00034,0.00031,0.00001,0.00050,0.00096,0.00418,0.00001,0.00003,0.00006,0.00028,0.01299,0.00001,0.00029,0.00000,0.00002,0.00217,0.00005,0.00011,0.00003,0.00038,0.00211,0.00006,0.00000,0.00000,0.00022,0.00120,0.00012,0.00002,0.00001,0.00000,0.00003,0.00008,0.00080,0.00004,0.00007,0.00524,0.00093,0.00006,0.00045,0.00000,0.00002,0.00003,0.00000,0.00074,0.00003,0.00000,0.00055,0.00000,0.00005,0.00108,0.00016,0.00088,0.00032,0.00002,0.00068,0.00001,0.00237,0.00000
/content/Dataset_simple_sketch/test/airplane/67.png,airplane,0.00016,0.00683,0.00008,0.00281,0.00010,0.01282,0.00001,0.01258,0.00010,0.00001,0.00004,0.00000,0.00000,0.00292,0.00104,0.03454,0.00000,0.00652,0.00045,0.01793,0.00029,0.00002,0.00000,0.00000,0.00630,0.00016,0.00004,0.00193,0.00011,0.00135,0.00048,0.00000,0.28249,0.00417,0.00084,0.00077,0.00133,0.00196,0.00009,0.00011,0.00040,0.00015,0.00000,0.00050,0.00001,0.01261,0.00004,0.00029,0.00031,0.00000,0.00018,0.00016,0.00024,0.00076,0.08944,0.00074,0.00035,0.00014,0.00033,0.00015,0.00000,0.00012,0.00007,0.00009,0.00004,0.00005,0.00047,0.00236,0.00003,0.00010,0.00002,0.00001,0.00009,0.00004,0.00031,0.00164,0.00002,0.00015,0.00009,0.00024,0.00055,0.00004,0.01940,0.00017,0.00000,0.00036,0.00055,0.00000,0.00000,0.00002,0.01720,0.01247,0.00246,0.00003,0.00063,0.00007,0.00008,0.01111,0.00002,0.00001,0.00005,0.00001,0.00058,0.01185,0.16086,0.00141,0.00014,0.00000,0.00008,0.00449,0.00001,0.00001,0.00004,0.00002,0.00017,0.00000,0.00011,0.00074,0.00004,0.00024,0.00007,0.01132,0.00002,0.00007,0.00011,0.00035,0.00005,0.00005,0.00028,0.00003,0.00159,0.00039,0.08537,0.00000,0.00085,0.00000,0.00015,0.00003,0.00037,0.04011,0.00003,0.00001,0.00003,0.00000,0.00004,0.00038,0.00005,0.00002,0.00001,0.00038,0.00005,0.00055,0.00000,0.02394,0.00000,0.00038,0.00040,0.03075,0.00858,0.00020,0.00022,0.00190,0.00066,0.00002,0.00060,0.00028,0.00003,0.00066,0.00001,0.00051,0.00018,0.00138,0.00001,0.00032,0.00000,0.00000,0.00000,0.00002,0.00288,0.00028,0.00000,0.00009,0.00047,0.00008,0.00005,0.00176,0.00004,0.00011,0.00041,0.00000,0.00005,0.00247,0.00001,0.00003,0.00002,0.00001,0.00004,0.00623,0.00000,0.00003,0.00003,0.00001,0.00044,0.00001,0.00130,0.00000,0.00001,0.00048,0.00006,0.00001,0.00002,0.00003,0.00003,0.00003,0.00000,0.00000,0.00001,0.00013,0.00000,0.00002,0.00008,0.00002,0.00000,0.00026,0.00006,0.00008,0.00000,0.00098,0.00004,0.00000,0.00015,0.00000,0.00001,0.00001,0.00011,0.00148,0.00000,0.00000,0.00000,0.00000,0.00031,0.00365,0.00008,0.00071,0.00005,0.00000,0.00013,0.00007,0.00004,0.00000
/content/Dataset_simple_sketch/test/airplane/42.png,airplane,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.00000,0.00001,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00001,0.00000,0.00000,0.00014,0.00000,0.00000,0.03160,0.00000,0.00012,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00003,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00026,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00063,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78855,0.00000,0.00000,0.00000,0.00000,0.00061,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.00155,0.00000,0.00000,0.00000,0.00000,0.17300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00002,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00203,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
