Path,Category,table,bench,bed,bread,couch,chair,crane (machine),bridge,tv,house,mailbox,piano,barn,cabinet,suitcase,present,person sitting,horse,streetlight,trousers,hammer,tablelamp,book,armchair,camera,comb,ashtray,bookshelf,tent,bathtub,revolver,church,loudspeaker,sheep,space shuttle,floor lamp,cow,axe,purse,harp,paper clip,backpack,elephant,beer-mug,boomerang,lighter,computer monitor,suv,wheelbarrow,ship,giraffe,microscope,van,flashlight,hat,camel,door handle,megaphone,laptop,satellite,bulldozer,cake,speed-boat,fire hydrant,car (sedan),stapler,alarm clock,zebra,tomato,mushroom,head-phones,telephone,truck,candle,door,basket,t-shirt,mug,rainbow,radio,diamond,umbrella,helmet,computer-mouse,bottle opener,wrist-watch,bowl,tiger,canoe,pig,banana,tire,leaf,toilet,crab,power outlet,spider,teacup,satellite dish,fish,dolphin,windmill,dog,binoculars,cup,race car,teapot,pipe (for smoking),lion,human-skeleton,bear (animal),skyscraper,shoe,cell phone,grenade,skateboard,crown,flying saucer,sponge bob,cannon,eyeglasses,toothbrush,castle,tractor,parachute,sword,bus,parrot,wineglass,walkie talkie,calculator,trumpet,sailboat,ipod,tooth,blimp,keyboard,trombone,parking meter,pizza,traffic light,hourglass,hot-dog,kangaroo,socks,arm,standing bird,pickup truck,helicopter,bush,face,rifle,fork,pigeon,feather,microphone,cactus,frying-pan,mouth,owl,cigarette,fan,palm tree,flying bird,apple,potted plant,pen,snake,strawberry,envelope,mermaid,chandelier,mosquito,seagull,cat,airplane,scorpion,hedgehog,wine-bottle,vase,swan,dragon,tennis-racket,monkey,ant,screwdriver,santa claus,butterfly,spoon,sea turtle,snail,train,penguin,pumpkin,eye,knife,person walking,lobster,hot air balloon,rollerblades,frog,ice-cream-cone,lightbulb,ladder,submarine,hamburger,brain,syringe,head,flower with stem,snowboard,key,bell,rabbit,shark,shovel,grapes,pretzel,wheel,pineapple,rooster,mouse (animal),baseball bat,saxophone,sun,carrot,pear,panda,bee,duck,donut,tree,octopus,moon,skull,snowman,hand,motorbike,cloud,scissors,teddy-bear,guitar,crocodile,bicycle,angel,ear,squirrel,violin,foot,nose
/content/Dataset_simple_sketch/test/tiger/17916.png,tiger,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00018,0.00069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00001,0.00018,0.00001,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00028,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00053,0.00000,0.00003,0.00000,0.00000,0.00000,0.00002,0.00560,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.70133,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00035,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00048,0.00000,0.00000,0.00001,0.00000,0.00000,0.15866,0.00073,0.00076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00015,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00069,0.00000,0.00000,0.00001,0.00000,0.00000,0.00069,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00001,0.00000,0.00000,0.01832,0.00000,0.00000,0.00001,0.00008,0.00000,0.00011,0.00000,0.00000,0.00003,0.00000,0.02020,0.00000,0.00000,0.00004,0.00046,0.00000,0.00102,0.00068,0.00000,0.00001,0.00007,0.01561,0.00000,0.01815,0.00000,0.00000,0.00522,0.00000,0.00000,0.00000,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00013,0.00004,0.00000,0.00001,0.00915,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00001,0.00002,0.00000,0.00000,0.00016,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00289,0.00012,0.00000,0.00001,0.00000,0.00000,0.00000,0.02392,0.00000,0.00020,0.00000,0.00003,0.00001,0.00000,0.00002,0.00003,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00236,0.00000,0.00514,0.00000,0.00147,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17918.png,tiger,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00050,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.56512,0.00000,0.00002,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.42545,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00155,0.00000,0.00035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17845.png,tiger,0.00000,0.00000,0.00010,0.00001,0.00001,0.00000,0.00003,0.00005,0.00001,0.00001,0.00000,0.00003,0.00001,0.00000,0.00000,0.00000,0.00069,0.00090,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,0.00009,0.00000,0.00033,0.00000,0.00000,0.00010,0.00003,0.00000,0.00049,0.00404,0.00091,0.00001,0.01113,0.00000,0.00011,0.00000,0.00000,0.00000,0.00090,0.00000,0.00001,0.00000,0.00001,0.00014,0.00006,0.00011,0.00119,0.00010,0.00006,0.00002,0.00000,0.00014,0.00000,0.00001,0.00006,0.00005,0.00023,0.00002,0.00056,0.00001,0.00003,0.00000,0.00034,0.00050,0.00002,0.00006,0.00005,0.00178,0.00011,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00001,0.00000,0.00001,0.00001,0.00001,0.00020,0.00001,0.13921,0.00001,0.02219,0.00000,0.00000,0.00002,0.00000,0.00670,0.00013,0.00007,0.00000,0.00004,0.00265,0.00013,0.00000,0.00066,0.00000,0.00003,0.00021,0.00000,0.00002,0.16112,0.00062,0.05058,0.00001,0.00000,0.00001,0.00001,0.00004,0.00032,0.00006,0.00193,0.00005,0.00000,0.00000,0.00002,0.00021,0.00000,0.00001,0.00002,0.00815,0.00000,0.00000,0.00002,0.00002,0.00000,0.00005,0.00001,0.00003,0.00001,0.00000,0.00000,0.00014,0.00001,0.00000,0.00000,0.00683,0.00000,0.00001,0.00010,0.00003,0.00003,0.00094,0.00017,0.00000,0.00000,0.00072,0.00002,0.00000,0.00184,0.00000,0.00000,0.03300,0.00002,0.00001,0.00003,0.00052,0.00002,0.00023,0.00001,0.00068,0.00300,0.00003,0.02004,0.00026,0.00000,0.00068,0.00247,0.00001,0.00521,0.00857,0.00000,0.00064,0.00099,0.14111,0.00000,0.09946,0.00008,0.00000,0.01948,0.00002,0.00000,0.00437,0.00025,0.00011,0.00017,0.00005,0.00019,0.00000,0.00040,0.00150,0.00000,0.00039,0.08010,0.00007,0.00006,0.00000,0.00030,0.00001,0.00006,0.00005,0.00044,0.00052,0.00012,0.00001,0.00001,0.00681,0.00009,0.00000,0.00001,0.00001,0.00001,0.00058,0.00445,0.00066,0.00000,0.00019,0.00006,0.00001,0.00000,0.03676,0.00001,0.00234,0.00000,0.00019,0.00657,0.00006,0.00104,0.00051,0.00002,0.00010,0.00002,0.00000,0.00262,0.00017,0.07157,0.00000,0.00246,0.00000,0.00411,0.00052,0.00004,0.00000
/content/Dataset_simple_sketch/test/tiger/17841.png,tiger,0.00000,0.00000,0.00001,0.00016,0.00000,0.00000,0.00002,0.00005,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00001,0.00014,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00010,0.00001,0.00003,0.00000,0.00003,0.00028,0.00000,0.00001,0.00047,0.00006,0.00000,0.00093,0.00000,0.00004,0.00000,0.00000,0.00000,0.00059,0.00000,0.00001,0.00000,0.00000,0.00033,0.00000,0.00000,0.00014,0.00001,0.00005,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00010,0.00025,0.00000,0.00010,0.00000,0.00001,0.00000,0.00001,0.31249,0.00000,0.00005,0.00000,0.00116,0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00000,0.66178,0.00000,0.00014,0.00000,0.00000,0.00001,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00000,0.00014,0.00003,0.00004,0.00006,0.00000,0.00000,0.00354,0.00012,0.00056,0.00001,0.00003,0.00000,0.00000,0.00002,0.00001,0.00000,0.00007,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00026,0.00004,0.00000,0.00000,0.00023,0.00005,0.00000,0.00000,0.00010,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00001,0.00000,0.00040,0.00001,0.00002,0.00000,0.00000,0.00007,0.00000,0.00001,0.00000,0.00000,0.00013,0.00000,0.00000,0.00014,0.00004,0.00000,0.00004,0.00000,0.00000,0.00017,0.00000,0.00055,0.00004,0.00000,0.00001,0.00003,0.00001,0.00475,0.00132,0.00000,0.00001,0.00000,0.00086,0.00000,0.00014,0.00004,0.00000,0.00021,0.00001,0.00000,0.00004,0.00000,0.00028,0.00000,0.00001,0.00001,0.00000,0.00000,0.00185,0.00000,0.00016,0.00013,0.00000,0.00000,0.00000,0.00000,0.00001,0.00049,0.00000,0.00001,0.00002,0.00001,0.00000,0.00000,0.00003,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00003,0.00003,0.00000,0.00004,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00003,0.00010,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00160,0.00000,0.00019,0.00000,0.00001,0.00001,0.00001,0.00000
/content/Dataset_simple_sketch/test/tiger/17906.png,tiger,0.00000,0.00002,0.00003,0.00028,0.00001,0.00001,0.00003,0.00053,0.00000,0.00015,0.00006,0.00008,0.00011,0.00000,0.00002,0.00002,0.00265,0.00277,0.00031,0.00000,0.00000,0.00015,0.00005,0.00001,0.00014,0.00010,0.00002,0.00004,0.00000,0.00004,0.00118,0.00000,0.00030,0.00989,0.00016,0.00018,0.02047,0.00000,0.00002,0.00000,0.00000,0.00002,0.01945,0.00003,0.00001,0.00000,0.00001,0.00003,0.00000,0.00003,0.00134,0.00022,0.00001,0.00003,0.00000,0.00017,0.00000,0.00002,0.00001,0.00028,0.00057,0.00000,0.00011,0.00016,0.00003,0.00000,0.00014,0.11741,0.00021,0.00013,0.00000,0.00040,0.00007,0.00000,0.00001,0.00000,0.00006,0.00001,0.00023,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00002,0.00000,0.69594,0.00000,0.00105,0.00001,0.00000,0.00004,0.00000,0.00324,0.00001,0.00092,0.00000,0.00001,0.00021,0.00003,0.00001,0.00106,0.00001,0.00002,0.00005,0.00000,0.00001,0.03008,0.00471,0.00273,0.00002,0.00002,0.00000,0.00001,0.00000,0.00005,0.00000,0.00041,0.00001,0.00000,0.00001,0.00024,0.00003,0.00000,0.00001,0.00001,0.00108,0.00000,0.00000,0.00005,0.00005,0.00000,0.00000,0.00001,0.00004,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00341,0.00000,0.00001,0.00001,0.00001,0.00001,0.00065,0.00016,0.00014,0.00000,0.00002,0.00010,0.00000,0.00006,0.00000,0.00000,0.00230,0.00000,0.00000,0.00229,0.00021,0.00000,0.00083,0.00000,0.00001,0.00010,0.00000,0.00358,0.00006,0.00004,0.00039,0.00367,0.00000,0.02220,0.00026,0.00000,0.00002,0.00004,0.01021,0.00000,0.00247,0.00121,0.00000,0.00289,0.00001,0.00000,0.00009,0.00000,0.00017,0.00003,0.00027,0.00003,0.00000,0.00001,0.01065,0.00000,0.00002,0.00022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00034,0.00001,0.00013,0.00047,0.00000,0.00000,0.00000,0.00019,0.00000,0.00000,0.00002,0.00000,0.00000,0.00004,0.00049,0.00023,0.00000,0.00001,0.00000,0.00000,0.00000,0.00008,0.00005,0.00001,0.00000,0.00028,0.00126,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00078,0.00000,0.00323,0.00000,0.00012,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17890.png,tiger,0.00000,0.00000,0.00011,0.00002,0.00001,0.00001,0.00091,0.00001,0.00001,0.00025,0.00013,0.00002,0.00002,0.00001,0.00003,0.00000,0.48395,0.00007,0.00027,0.00001,0.00004,0.00084,0.00000,0.00008,0.00012,0.00002,0.00002,0.00001,0.00000,0.00003,0.00033,0.00002,0.00130,0.00663,0.00342,0.00020,0.01202,0.00002,0.00001,0.00000,0.00000,0.00004,0.00796,0.00015,0.00000,0.00004,0.00002,0.00053,0.00003,0.00005,0.00740,0.01425,0.00005,0.00013,0.00000,0.00147,0.00008,0.00001,0.00000,0.00187,0.00456,0.00010,0.00002,0.01252,0.00033,0.00000,0.00040,0.00023,0.00000,0.00013,0.00003,0.00278,0.00032,0.00030,0.00021,0.00000,0.00001,0.00005,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00005,0.00121,0.00000,0.04311,0.00001,0.00258,0.00000,0.00000,0.00001,0.00002,0.00017,0.00036,0.00003,0.00002,0.00004,0.00009,0.00001,0.00010,0.00765,0.00011,0.00002,0.00053,0.00001,0.00014,0.01553,0.00977,0.08994,0.00082,0.00001,0.00002,0.00016,0.00012,0.00106,0.00003,0.00483,0.00011,0.00000,0.00002,0.00385,0.00045,0.00000,0.00006,0.00005,0.00563,0.00001,0.00009,0.00010,0.00007,0.00000,0.00009,0.00002,0.00002,0.00002,0.00002,0.00016,0.00004,0.00206,0.00000,0.00001,0.02033,0.00018,0.00001,0.00009,0.00009,0.00014,0.00359,0.00027,0.00005,0.00000,0.00003,0.00000,0.00002,0.00277,0.00000,0.00000,0.02217,0.00005,0.00208,0.00002,0.00002,0.00001,0.00614,0.00001,0.00016,0.00010,0.00000,0.01190,0.00243,0.00002,0.00020,0.00177,0.00003,0.00160,0.00003,0.00000,0.00009,0.00001,0.00063,0.00000,0.02828,0.00237,0.00008,0.00583,0.00059,0.00000,0.00352,0.00012,0.00037,0.00110,0.00002,0.00000,0.00000,0.05975,0.00311,0.00001,0.00062,0.00222,0.00001,0.00005,0.00000,0.00017,0.00000,0.00002,0.00012,0.00017,0.00165,0.00009,0.00026,0.00001,0.00216,0.00000,0.00001,0.00094,0.00000,0.00000,0.00036,0.00017,0.00005,0.00000,0.00003,0.00001,0.00000,0.00000,0.00920,0.00013,0.00023,0.00000,0.00113,0.00217,0.00001,0.00029,0.00059,0.00005,0.00002,0.00000,0.00001,0.01606,0.00021,0.00005,0.00014,0.01947,0.00000,0.00035,0.00005,0.00001,0.00001
/content/Dataset_simple_sketch/test/tiger/17881.png,tiger,0.00000,0.00001,0.00006,0.00105,0.00001,0.00000,0.00004,0.00118,0.00001,0.00018,0.00005,0.00030,0.00014,0.00002,0.00012,0.00001,0.00006,0.02680,0.00021,0.00000,0.00000,0.00004,0.00014,0.00000,0.00058,0.00100,0.00006,0.00001,0.00006,0.00013,0.00054,0.00000,0.00123,0.00250,0.00016,0.00010,0.00484,0.00000,0.00005,0.00010,0.00000,0.00001,0.00260,0.00001,0.00002,0.00000,0.00004,0.00038,0.00002,0.00006,0.00173,0.00001,0.00005,0.00011,0.00000,0.00009,0.00000,0.00008,0.00006,0.00003,0.00035,0.00004,0.00075,0.00003,0.00006,0.00000,0.00008,0.52873,0.00000,0.00022,0.00001,0.00153,0.00023,0.00000,0.00000,0.00001,0.00005,0.00001,0.00061,0.00005,0.00000,0.00000,0.00009,0.00006,0.00001,0.00002,0.00003,0.30962,0.00000,0.00214,0.00001,0.00001,0.00008,0.00000,0.00265,0.00001,0.00025,0.00001,0.00002,0.00143,0.00001,0.00000,0.00274,0.00001,0.00020,0.00017,0.00000,0.00002,0.02711,0.00052,0.00097,0.00002,0.00001,0.00000,0.00000,0.00001,0.00003,0.00007,0.00003,0.00000,0.00000,0.00010,0.00003,0.00007,0.00001,0.00002,0.00006,0.00243,0.00000,0.00001,0.00002,0.00038,0.00002,0.00001,0.00003,0.00009,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00002,0.00005,0.00000,0.00005,0.00002,0.00005,0.00002,0.00033,0.00020,0.00001,0.00001,0.00037,0.00038,0.00000,0.00007,0.00000,0.00001,0.00755,0.00000,0.00000,0.00049,0.00025,0.00001,0.00019,0.00000,0.00005,0.00002,0.00001,0.00076,0.00007,0.00001,0.00016,0.00017,0.00001,0.01859,0.00162,0.00000,0.00004,0.00035,0.00184,0.00000,0.00071,0.00010,0.00000,0.00022,0.00000,0.00000,0.00004,0.00011,0.00017,0.00000,0.00032,0.00827,0.00000,0.00000,0.00604,0.00000,0.00008,0.00148,0.00002,0.00000,0.00000,0.00001,0.00002,0.00009,0.00001,0.00003,0.00006,0.00002,0.00001,0.00000,0.00002,0.00013,0.00001,0.00000,0.00000,0.00000,0.00001,0.00026,0.00024,0.00000,0.00002,0.00000,0.00001,0.00000,0.00009,0.00003,0.00001,0.00000,0.00004,0.00009,0.00000,0.00003,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00003,0.01564,0.00000,0.00004,0.00000,0.00007,0.00001,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17867.png,tiger,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00016,0.00065,0.00000,0.00001,0.00000,0.00046,0.00001,0.00000,0.00000,0.00000,0.00003,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.00001,0.00003,0.00002,0.00000,0.00000,0.00014,0.00006,0.00000,0.01408,0.00000,0.00000,0.00001,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00157,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.00000,0.00037,0.00003,0.00000,0.00001,0.00002,0.00000,0.00000,0.00000,0.24231,0.00000,0.00000,0.00000,0.00015,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73327,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00036,0.00037,0.00001,0.00004,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00011,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00001,0.00001,0.00028,0.00000,0.00000,0.00000,0.00021,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00019,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00005,0.00000,0.00004,0.00000,0.00000,0.00100,0.00001,0.00000,0.00000,0.00000,0.00024,0.00000,0.00020,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00126,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.00003,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00076,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17903.png,tiger,0.00000,0.00001,0.00006,0.00005,0.00001,0.00001,0.00088,0.00032,0.00007,0.00028,0.00018,0.00064,0.00009,0.00003,0.00018,0.00031,0.00155,0.00764,0.00035,0.00000,0.00000,0.00010,0.00000,0.00001,0.00017,0.00001,0.00003,0.00002,0.00001,0.00009,0.00075,0.00000,0.00012,0.12939,0.00026,0.00004,0.14383,0.00000,0.00004,0.00000,0.00000,0.00002,0.01597,0.00004,0.00001,0.00015,0.00000,0.00010,0.00012,0.00057,0.03601,0.00027,0.00001,0.00001,0.00000,0.00049,0.00001,0.00001,0.00000,0.00240,0.00124,0.00163,0.00015,0.00297,0.00047,0.00000,0.00034,0.04834,0.00001,0.00003,0.00001,0.00271,0.00074,0.00001,0.00000,0.00000,0.00013,0.00000,0.00000,0.00002,0.00000,0.00003,0.00001,0.00000,0.00000,0.00010,0.00000,0.33158,0.00000,0.00420,0.00000,0.00000,0.00000,0.00000,0.01156,0.00003,0.00017,0.00000,0.00002,0.00011,0.00001,0.00007,0.00333,0.00002,0.00001,0.00049,0.00002,0.00010,0.04661,0.01249,0.00625,0.00004,0.00003,0.00001,0.00001,0.00004,0.00061,0.00003,0.00276,0.00002,0.00001,0.00003,0.00082,0.00020,0.00001,0.00002,0.00003,0.00395,0.00000,0.00003,0.00002,0.00017,0.00000,0.00001,0.00001,0.00020,0.00003,0.00001,0.00005,0.00000,0.00009,0.00000,0.00000,0.00061,0.00000,0.00001,0.00005,0.00022,0.00041,0.00027,0.00001,0.00001,0.00000,0.00006,0.00000,0.00000,0.00011,0.00000,0.00000,0.00426,0.00001,0.00001,0.00096,0.00018,0.00000,0.00584,0.00000,0.00009,0.00002,0.00000,0.00061,0.00318,0.00042,0.00134,0.00251,0.00003,0.09157,0.00018,0.00000,0.00011,0.00012,0.00372,0.00000,0.00064,0.00075,0.00000,0.00102,0.00006,0.00000,0.01541,0.00001,0.01575,0.00003,0.00004,0.00002,0.00000,0.00003,0.01046,0.00000,0.00175,0.00065,0.00001,0.00000,0.00000,0.00017,0.00000,0.00001,0.00005,0.00003,0.00009,0.00002,0.00000,0.00001,0.00029,0.00000,0.00000,0.00009,0.00000,0.00000,0.00009,0.00013,0.00055,0.00000,0.00026,0.00000,0.00000,0.00000,0.00009,0.00021,0.00006,0.00000,0.00002,0.00038,0.00000,0.00005,0.00006,0.00000,0.00017,0.00000,0.00000,0.00017,0.00002,0.00286,0.00002,0.00145,0.00000,0.00011,0.00001,0.00000,0.00000
/content/Dataset_simple_sketch/test/tiger/17892.png,tiger,0.00000,0.00000,0.00189,0.00015,0.00001,0.00001,0.00038,0.00013,0.00007,0.00001,0.00001,0.00025,0.00005,0.00001,0.00003,0.00008,0.02154,0.00036,0.00005,0.00000,0.00006,0.00031,0.00011,0.00003,0.00004,0.00017,0.00056,0.00000,0.00001,0.00017,0.00020,0.00000,0.00031,0.00036,0.01357,0.00028,0.00011,0.00000,0.00029,0.00004,0.00000,0.00002,0.00007,0.00002,0.00068,0.00009,0.00015,0.00005,0.00018,0.00046,0.00874,0.00636,0.00003,0.00008,0.00001,0.00007,0.00000,0.00019,0.00052,0.00049,0.00425,0.00006,0.00047,0.00001,0.00009,0.00000,0.00019,0.00349,0.00004,0.00059,0.00011,0.00025,0.00011,0.00002,0.00000,0.00003,0.00001,0.00000,0.00005,0.00001,0.00055,0.00000,0.00006,0.00015,0.00003,0.00086,0.00001,0.07359,0.00005,0.00015,0.00002,0.00008,0.00069,0.00000,0.00136,0.00003,0.00005,0.00001,0.00052,0.00088,0.00009,0.00000,0.00058,0.00009,0.00008,0.00120,0.00002,0.00018,0.01056,0.00182,0.00841,0.00014,0.00013,0.00008,0.00011,0.00022,0.00083,0.00023,0.00027,0.00003,0.00003,0.00002,0.00001,0.00012,0.00001,0.00037,0.00000,0.01428,0.00000,0.00004,0.00000,0.00179,0.00005,0.00004,0.00016,0.00005,0.00003,0.00001,0.00002,0.00018,0.00001,0.00001,0.00009,0.00866,0.00033,0.00013,0.00009,0.00002,0.00001,0.00198,0.00005,0.00001,0.00001,0.00156,0.00198,0.00008,0.00373,0.00000,0.00000,0.02657,0.00013,0.00002,0.00195,0.00175,0.00020,0.00142,0.00007,0.00087,0.00338,0.00001,0.36270,0.00031,0.00003,0.00107,0.00292,0.00014,0.08297,0.00291,0.00001,0.00120,0.00020,0.06975,0.00001,0.00777,0.00008,0.00002,0.11933,0.00033,0.00000,0.00255,0.00020,0.00010,0.00051,0.00006,0.00015,0.00004,0.02197,0.01475,0.00001,0.00309,0.00545,0.00315,0.00079,0.00000,0.00003,0.00005,0.00046,0.00032,0.00038,0.00903,0.00172,0.00003,0.00054,0.00339,0.00005,0.00007,0.00004,0.00021,0.00003,0.00392,0.00028,0.00021,0.00001,0.00227,0.00001,0.00325,0.00003,0.00521,0.00004,0.00007,0.00001,0.00034,0.00009,0.00008,0.00086,0.00108,0.00001,0.00001,0.00001,0.00000,0.00060,0.00066,0.00275,0.00000,0.00646,0.00001,0.00251,0.00177,0.00023,0.00007
